retailer_id,territory_id,state,district,tehsil,trust_level,emotional_state,preferred_language,preferred_channel,relationship_stage,farmer_name,memory_context,relationship_message,season_stage,season_advisory,panic_state,trust_score,farmer_question,detected_language,question_english,relationship_response_english,localized_response
RTL_03724,TER_0469,Madhya Pradesh,Ratlam,Ratlam_T146,TRUSTED,HOPEFUL,Hindi,Field Visit,3rd Season,Farmer_3723,successful fertilizer intervention last season,Farmer_3723 ji 🙏 Last season you mentioned successful fertilizer intervention last season. We are monitoring similar conditions this week.,RECOVERY,Empathy-first recovery planning,NORMAL,0.9,મારા ખેતરમાં પાણી વધારે છે,gu,મારા ખેતરમાં પાણી વધારે છે,,
RTL_03725,TER_0469,Madhya Pradesh,Ratlam,Ratlam_T144,TRUSTED,HOPEFUL,Hindi,Voice Call,1st Season,Farmer_3724,farmer concerned about mandi prices,Farmer_3724 ji 🙏 Last season you mentioned farmer concerned about mandi prices. We are monitoring similar conditions this week.,PRE_HARVEST,Mandi timing intelligence,NORMAL,0.9,बारिश के बाद समस्या बढ़ गई,hi,बारिश के बाद समस्या बढ़ गई,,
RTL_03726,TER_0469,Madhya Pradesh,Ratlam,Ratlam_T146,COLD,ANXIOUS,Hindi,Field Visit,1st Season,Farmer_3725,high yielding crop during Kharif season,"Farmer_3725 ji, field conditions require attention this week. Our field officer may contact you soon.",EARLY_GROWTH,Encourage healthy crop monitoring,NORMAL,0.3,పంటలో పురుగులు ఎక్కువగా ఉన్నాయి,te,పంటలో పురుగులు ఎక్కువగా ఉన్నాయి,,
RTL_03727,TER_0469,Madhya Pradesh,Ratlam,Ratlam_T143,TRUSTED,HOPEFUL,Hindi,WhatsApp,3rd Season,Farmer_3726,farmer concerned about mandi prices,Farmer_3726 ji 🙏 Last season you mentioned farmer concerned about mandi prices. We are monitoring similar conditions this week.,PEST_SEASON,Stabilize farmer emotions before product push,NORMAL,0.9,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,ta,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,,
RTL_03728,TER_0469,Madhya Pradesh,Ratlam,Ratlam_T151,TRUSTED,HOPEFUL,Hindi,Voice Call,1st Season,Farmer_3727,previous pest outbreak recovered successfully,Farmer_3727 ji 🙏 Last season you mentioned previous pest outbreak recovered successfully. We are monitoring similar conditions this week.,PRE_SOWING,Build confidence before sowing,PANIC,0.9,My crop growth is slowing,en,My crop growth is slowing,,
RTL_03729,TER_0469,Madhya Pradesh,Ratlam,Ratlam_T142,TRUSTED,HOPEFUL,Hindi,Voice Call,1st Season,Farmer_3728,high yielding crop during Kharif season,Farmer_3728 ji 🙏 Last season you mentioned high yielding crop during Kharif season. We are monitoring similar conditions this week.,RECOVERY,Empathy-first recovery planning,NORMAL,0.9,धान की फसल कमजोर लग रही है,hi,धान की फसल कमजोर लग रही है,,
RTL_03730,TER_0469,Madhya Pradesh,Ratlam,Ratlam_T146,WARM,STABLE,Hindi,Field Visit,3rd Season,Farmer_3729,previous pest outbreak recovered successfully,Namaste Farmer_3729 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,RECOVERY,Empathy-first recovery planning,PANIC,0.6,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,pa,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,,
RTL_03731,TER_0469,Madhya Pradesh,Ratlam,Ratlam_T145,TRUSTED,HOPEFUL,Hindi,Field Visit,4th Season,Farmer_3730,successful fertilizer intervention last season,Farmer_3730 ji 🙏 Last season you mentioned successful fertilizer intervention last season. We are monitoring similar conditions this week.,PRE_SOWING,Build confidence before sowing,NORMAL,0.9,बारिश के बाद समस्या बढ़ गई,hi,बारिश के बाद समस्या बढ़ गई,,
RTL_03732,TER_0469,Madhya Pradesh,Ratlam,Ratlam_T151,COLD,ANXIOUS,Hindi,Voice Call,3rd Season,Farmer_3731,last season yellowing after heavy rain,"Farmer_3731 ji, field conditions require attention this week. Our field officer may contact you soon.",PRE_SOWING,Build confidence before sowing,PANIC,0.3,मेरे खेत में पत्ते पीले हो रहे हैं,hi,मेरे खेत में पत्ते पीले हो रहे हैं,,
RTL_03733,TER_0469,Madhya Pradesh,Ratlam,Ratlam_T138,WARM,STABLE,Hindi,Field Visit,2nd Season,Farmer_3732,delayed sowing due to rainfall uncertainty,Namaste Farmer_3732 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,VEGETATIVE,Monitor pests proactively,NORMAL,0.6,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,kn,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,,
RTL_03734,TER_0469,Madhya Pradesh,Ratlam,Ratlam_T150,WARM,STABLE,Hindi,WhatsApp,1st Season,Farmer_3733,successful fertilizer intervention last season,Namaste Farmer_3733 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,RECOVERY,Empathy-first recovery planning,NORMAL,0.6,मेरे खेत में पत्ते पीले हो रहे हैं,hi,मेरे खेत में पत्ते पीले हो रहे हैं,,
RTL_03735,TER_0470,Rajasthan,Bikaner,Bikaner_T154,TRUSTED,HOPEFUL,Hindi,Voice Call,3rd Season,Farmer_3734,successful fertilizer intervention last season,Farmer_3734 ji 🙏 Last season you mentioned successful fertilizer intervention last season. We are monitoring similar conditions this week.,RECOVERY,Empathy-first recovery planning,NORMAL,0.9,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,ta,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,,
RTL_03736,TER_0470,Rajasthan,Bikaner,Bikaner_T152,WARM,STABLE,Hindi,WhatsApp,1st Season,Farmer_3735,successful fertilizer intervention last season,Namaste Farmer_3735 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,POST_HARVEST,Season reflection and future planning,NORMAL,0.6,My crop growth is slowing,en,My crop growth is slowing,,
RTL_03737,TER_0470,Rajasthan,Bikaner,Bikaner_T152,WARM,STABLE,Hindi,Voice Call,4th Season,Farmer_3736,high yielding crop during Kharif season,Namaste Farmer_3736 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,EARLY_GROWTH,Encourage healthy crop monitoring,NORMAL,0.6,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,ta,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,,
RTL_03738,TER_0470,Rajasthan,Bikaner,Bikaner_T151,WARM,STABLE,Hindi,WhatsApp,1st Season,Farmer_3737,previous pest outbreak recovered successfully,Namaste Farmer_3737 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,POST_HARVEST,Season reflection and future planning,PANIC,0.6,মাটিতে আর্দ্রতা বেশি আছে,bn,মাটিতে আর্দ্রতা বেশি আছে,,
RTL_03739,TER_0470,Rajasthan,Bikaner,Bikaner_T155,WARM,STABLE,Hindi,Voice Call,3rd Season,Farmer_3738,delayed sowing due to rainfall uncertainty,Namaste Farmer_3738 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_HARVEST,Mandi timing intelligence,NORMAL,0.6,धान की फसल कमजोर लग रही है,hi,धान की फसल कमजोर लग रही है,,
RTL_03740,TER_0470,Rajasthan,Bikaner,Bikaner_T149,WARM,STABLE,Hindi,Field Visit,4th Season,Farmer_3739,high yielding crop during Kharif season,Namaste Farmer_3739 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,EARLY_GROWTH,Encourage healthy crop monitoring,NORMAL,0.6,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,kn,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,,
RTL_03741,TER_0470,Rajasthan,Bikaner,Bikaner_T144,COLD,ANXIOUS,Hindi,Voice Call,4th Season,Farmer_3740,last season yellowing after heavy rain,"Farmer_3740 ji, field conditions require attention this week. Our field officer may contact you soon.",POST_HARVEST,Season reflection and future planning,PANIC,0.3,बारिश के बाद समस्या बढ़ गई,hi,बारिश के बाद समस्या बढ़ गई,,
RTL_03742,TER_0470,Rajasthan,Bikaner,Bikaner_T149,COLD,ANXIOUS,Hindi,WhatsApp,4th Season,Farmer_3741,delayed sowing due to rainfall uncertainty,"Farmer_3741 ji, field conditions require attention this week. Our field officer may contact you soon.",RECOVERY,Empathy-first recovery planning,NORMAL,0.3,धान की फसल कमजोर लग रही है,hi,धान की फसल कमजोर लग रही है,,
RTL_03743,TER_0470,Rajasthan,Bikaner,Bikaner_T145,WARM,STABLE,Hindi,Voice Call,2nd Season,Farmer_3742,successful fertilizer intervention last season,Namaste Farmer_3742 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,EARLY_GROWTH,Encourage healthy crop monitoring,NORMAL,0.6,धान की फसल कमजोर लग रही है,hi,धान की फसल कमजोर लग रही है,,
RTL_03744,TER_0470,Rajasthan,Bikaner,Bikaner_T145,TRUSTED,HOPEFUL,Hindi,WhatsApp,3rd Season,Farmer_3743,farmer concerned about mandi prices,Farmer_3743 ji 🙏 Last season you mentioned farmer concerned about mandi prices. We are monitoring similar conditions this week.,RECOVERY,Empathy-first recovery planning,NORMAL,0.9,મારા ખેતરમાં પાણી વધારે છે,gu,મારા ખેતરમાં પાણી વધારે છે,,
RTL_03745,TER_0470,Rajasthan,Bikaner,Bikaner_T152,TRUSTED,HOPEFUL,Hindi,WhatsApp,3rd Season,Farmer_3744,last season yellowing after heavy rain,Farmer_3744 ji 🙏 Last season you mentioned last season yellowing after heavy rain. We are monitoring similar conditions this week.,PEST_SEASON,Stabilize farmer emotions before product push,PANIC,0.9,बारिश के बाद समस्या बढ़ गई,hi,बारिश के बाद समस्या बढ़ गई,,
RTL_03746,TER_0471,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T159,TRUSTED,HOPEFUL,Hindi,WhatsApp,4th Season,Farmer_3745,previous pest outbreak recovered successfully,Farmer_3745 ji 🙏 Last season you mentioned previous pest outbreak recovered successfully. We are monitoring similar conditions this week.,VEGETATIVE,Monitor pests proactively,PANIC,0.9,મારા ખેતરમાં પાણી વધારે છે,gu,મારા ખેતરમાં પાણી વધારે છે,,
RTL_03747,TER_0471,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T159,WARM,STABLE,Hindi,Field Visit,1st Season,Farmer_3746,last season yellowing after heavy rain,Namaste Farmer_3746 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,EARLY_GROWTH,Encourage healthy crop monitoring,PANIC,0.6,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,pa,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,,
RTL_03748,TER_0471,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T151,WARM,STABLE,Hindi,Voice Call,4th Season,Farmer_3747,high yielding crop during Kharif season,Namaste Farmer_3747 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,RECOVERY,Empathy-first recovery planning,NORMAL,0.6,My crop growth is slowing,en,My crop growth is slowing,,
RTL_03749,TER_0471,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T151,WARM,STABLE,Hindi,WhatsApp,2nd Season,Farmer_3748,farmer concerned about mandi prices,Namaste Farmer_3748 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,EARLY_GROWTH,Encourage healthy crop monitoring,NORMAL,0.6,పంటలో పురుగులు ఎక్కువగా ఉన్నాయి,te,పంటలో పురుగులు ఎక్కువగా ఉన్నాయి,,
RTL_03750,TER_0471,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T159,COLD,ANXIOUS,Hindi,Field Visit,4th Season,Farmer_3749,high yielding crop during Kharif season,"Farmer_3749 ji, field conditions require attention this week. Our field officer may contact you soon.",PRE_HARVEST,Mandi timing intelligence,NORMAL,0.3,মাটিতে আর্দ্রতা বেশি আছে,bn,মাটিতে আর্দ্রতা বেশি আছে,,
RTL_03751,TER_0471,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T151,COLD,ANXIOUS,Hindi,WhatsApp,3rd Season,Farmer_3750,delayed sowing due to rainfall uncertainty,"Farmer_3750 ji, field conditions require attention this week. Our field officer may contact you soon.",VEGETATIVE,Monitor pests proactively,NORMAL,0.3,मेरे खेत में पत्ते पीले हो रहे हैं,hi,मेरे खेत में पत्ते पीले हो रहे हैं,,
RTL_03752,TER_0471,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T154,COLD,ANXIOUS,Hindi,Voice Call,4th Season,Farmer_3751,successful fertilizer intervention last season,"Farmer_3751 ji, field conditions require attention this week. Our field officer may contact you soon.",PEST_SEASON,Stabilize farmer emotions before product push,NORMAL,0.3,मेरे खेत में पत्ते पीले हो रहे हैं,hi,मेरे खेत में पत्ते पीले हो रहे हैं,,
RTL_03753,TER_0471,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T158,TRUSTED,HOPEFUL,Hindi,Field Visit,1st Season,Farmer_3752,successful fertilizer intervention last season,Farmer_3752 ji 🙏 Last season you mentioned successful fertilizer intervention last season. We are monitoring similar conditions this week.,PRE_SOWING,Build confidence before sowing,NORMAL,0.9,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,ta,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,,
RTL_03754,TER_0471,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T155,WARM,STABLE,Hindi,WhatsApp,3rd Season,Farmer_3753,last season yellowing after heavy rain,Namaste Farmer_3753 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_SOWING,Build confidence before sowing,PANIC,0.6,धान की फसल कमजोर लग रही है,hi,धान की फसल कमजोर लग रही है,,
RTL_03755,TER_0472,Rajasthan,Sikar,Sikar_T151,TRUSTED,HOPEFUL,Hindi,WhatsApp,1st Season,Farmer_3754,successful fertilizer intervention last season,Farmer_3754 ji 🙏 Last season you mentioned successful fertilizer intervention last season. We are monitoring similar conditions this week.,EARLY_GROWTH,Encourage healthy crop monitoring,NORMAL,0.9,धान की फसल कमजोर लग रही है,hi,धान की फसल कमजोर लग रही है,,
RTL_03756,TER_0472,Rajasthan,Sikar,Sikar_T149,TRUSTED,HOPEFUL,Hindi,WhatsApp,4th Season,Farmer_3755,successful fertilizer intervention last season,Farmer_3755 ji 🙏 Last season you mentioned successful fertilizer intervention last season. We are monitoring similar conditions this week.,RECOVERY,Empathy-first recovery planning,NORMAL,0.9,মাটিতে আর্দ্রতা বেশি আছে,bn,মাটিতে আর্দ্রতা বেশি আছে,,
RTL_03757,TER_0472,Rajasthan,Sikar,Sikar_T151,TRUSTED,HOPEFUL,Hindi,Voice Call,3rd Season,Farmer_3756,delayed sowing due to rainfall uncertainty,Farmer_3756 ji 🙏 Last season you mentioned delayed sowing due to rainfall uncertainty. We are monitoring similar conditions this week.,PRE_HARVEST,Mandi timing intelligence,NORMAL,0.9,धान की फसल कमजोर लग रही है,hi,धान की फसल कमजोर लग रही है,,
